time,best_bid,best_ask,spread,rel_spread,mid_price,ob_imbalance,buy_volume,sell_volume,trade_count,large_trade_count,vwap,trade_imbalance
2026-09-12 10:13:00+00:00,77398.2,77398.3,0.10000000000582077,1.2920188764709894e-06,77398.25,0.35257948186528504,0.103855,0.025356,38,3,77398.28037628376,0.6075256750586251
2026-09-12 10:14:00+00:00,77398.2,77398.3,0.10000000000582077,1.2920188764709894e-06,77398.25,0.29603601554483183,0.046264,0.008775999999999999,17,3,77398.28405523255,0.6811046511627907
2026-09-12 10:15:00+00:00,77398.2,77398.3,0.10000000000582077,1.2920188764709894e-06,77398.25,0.06717550555637558,0.000348,0.009401,9,0,77398.20356959688,-0.928608062365371
2026-09-12 10:16:00+00:00,77398.2,77398.3,0.10000000000582077,1.2920188764709894e-06,77398.25,0.26512241880880294,0.02248,0.066568,36,3,77398.22524481178,-0.49510376426197106
2026-09-12 10:17:00+00:00,77388.1,77388.2,0.09999999999126885,1.2921874988776558e-06,77388.15,0.12766345876685534,0.01827,3.23289,134,29,77394.04008172468,-0.9887609345587423
2026-09-12 10:18:00+00:00,77392.0,77392.1,0.10000000000582077,1.2921223821545077e-06,77392.05,0.057931754721402,0.238901,0.011133,48,3,77388.51207075837,0.9109481110568963
2026-09-12 10:19:00+00:00,77392.0,77392.1,0.10000000000582077,1.2921223821545077e-06,77392.05,0.09748566638249025,0.037421,0.012989,22,2,77392.07423328704,0.4846657409244198
2026-09-12 10:20:00+00:00,77392.0,77392.1,0.10000000000582077,1.2921223821545077e-06,77392.05,0.10750880236020918,0.018741,0.021269,24,1,77392.04684078982,-0.06318420394901271
2026-09-12 10:21:00+00:00,77377.9,77378.0,0.10000000000582077,1.2923578358669462e-06,77377.95,0.03081676124195979,0.300022,2.397046,145,32,77381.29482630768,-0.7775198845561181
2026-09-12 10:22:00+00:00,77375.2,77375.3,0.10000000000582077,1.2924029325374815e-06,77375.25,0.24144266947864024,0.0031190000000000002,0.221138,49,5,77377.70361727838,-0.972183699951395
2026-09-12 10:23:00+00:00,77375.2,77375.3,0.10000000000582077,1.2924029325374815e-06,77375.25,0.19791500504900156,0.015523,0.10956400000000001,17,1,77375.2124097628,-0.7518047438982469
2026-09-12 10:24:00+00:00,77375.2,77375.3,0.10000000000582077,1.2924029325374815e-06,77375.25,0.23194074135311157,0.013987,0.0010659999999999999,17,1,77375.29291835515,0.8583671029030759
2026-09-12 10:25:00+00:00,77375.2,77375.3,0.10000000000582077,1.2924029325374815e-06,77375.25,0.23926234508382596,0.000881,0.006192,14,0,77375.21245581789,-0.7508836420189453
2026-09-12 10:26:00+00:00,77375.2,77375.3,0.10000000000582077,1.2924029325374815e-06,77375.25,0.27032887445498927,0.009573,0.060659,18,2,77375.21363053878,-0.7273892242852261
2026-09-12 10:27:00+00:00,77375.2,77375.3,0.10000000000582077,1.2924029325374815e-06,77375.25,0.2795602085291102,0.086842,0.013755,25,3,77375.28632663003,0.7265326003757567
2026-09-12 10:28:00+00:00,77375.2,77375.3,0.10000000000582077,1.2924029325374815e-06,77375.25,0.09534063224182787,0.026567,0.116068,36,4,77375.2186258632,-0.6274827356539419
2026-09-12 10:29:00+00:00,77375.2,77375.3,0.10000000000582077,1.2924029325374815e-06,77375.25,0.060384196265074734,0.009863,0.002825,9,1,77375.2777348676,0.5546973518284994
2026-09-12 10:30:00+00:00,77375.2,77375.3,0.10000000000582077,1.2924029325374815e-06,77375.25,0.058523865254536435,0.015497,0.026456,20,1,77375.2369389555,-0.2612208900436202
2026-09-12 10:31:00+00:00,77353.7,77353.8,0.10000000000582077,1.2927621479995575e-06,77353.75,-0.21969011085136964,0.546981,8.659746,267,82,77358.85553500174,-0.8811779691088917
2026-09-12 10:32:00+00:00,77353.7,77353.8,0.10000000000582077,1.2927621479995575e-06,77353.75,-0.1169586504249,0.018992,0.152468,33,5,77353.71107663595,-0.7784672809984835
2026-09-12 10:33:00+00:00,77353.7,77353.8,0.10000000000582077,1.2927621479995575e-06,77353.75,-0.1904633913079818,0.00482,0.040511,29,2,77353.71063290021,-0.7873419955438884
2026-09-12 10:34:00+00:00,77351.6,77351.7,0.09999999999126885,1.292797244677636e-06,77351.65,-0.1521151083513034,0.042728,0.645145,79,29,77353.05131993843,-0.875767765270624
2026-09-12 10:35:00+00:00,77351.6,77351.7,0.09999999999126885,1.292797244677636e-06,77351.65,-0.06898899271187883,0.001697,0.016056,13,0,77351.60955894778,-0.8088210443305356
2026-09-12 10:36:00+00:00,77351.6,77351.7,0.09999999999126885,1.292797244677636e-06,77351.65,-0.05008441162950049,0.0051649999999999995,0.040063,21,2,77351.61141991687,-0.7716016626868311
2026-09-12 10:37:00+00:00,77351.6,77351.7,0.09999999999126885,1.292797244677636e-06,77351.65,0.04927441851974329,0.024695,0.011303,27,0,77351.66860103338,0.37202066781487864
2026-09-12 10:38:00+00:00,77353.7,77353.8,0.10000000000582077,1.2927621479995575e-06,77353.75,-0.05925570851394154,1.116376,0.054404,77,18,77351.85298356651,0.9070636669570715
2026-09-12 10:39:00+00:00,77357.5,77357.6,0.10000000000582077,1.292698644228272e-06,77357.55,-0.30158947879240633,2.294523,0.087425,128,37,77359.70680934262,0.9265936955802561
2026-09-12 10:40:00+00:00,77365.1,77365.2,0.09999999999126885,1.2925716552125713e-06,77365.15,-0.02006414305845763,0.431714,0.510671,84,19,77361.86891302386,-0.08378422831433013
